step,train/attempt,train/lr,train/grad_norm,train/nonfinite_grad_skips,loss_preference,candidate_score_a_min,candidate_score_b_min,winner_score_min,loser_score_min,pair_score_margin,evaluator_unanimous_fraction,winner_is_b_fraction,candidate_video_distance,candidate_action_distance,current_logratio,reference_logratio,dpo_logit,current_winner_joint_mse,current_loser_joint_mse,reference_winner_joint_mse,reference_loser_joint_mse,loser_gradient_scale,loser_gradient_scale_active,winner_loser_output_gradient_cosine,current_video_mse,current_action_mse,reference_video_mse,reference_action_mse,preference_logit_grad_finite,candidate_batch
111,111,9.996314582053105e-07,0.2510877251625061,0,0.3481787145137787,-0.012329942546784878,-0.006536680739372969,0.010732006281614304,2.098013646900654e-05,0.007971366867423058,0.25,0.5,0.10152393579483032,0.00029814994195476174,-0.005669470876455307,-0.0024997107684612274,-0.0031697601079940796,0.11096275597810745,0.10529328882694244,0.15724234282970428,0.15474262833595276,0.22107331454753876,1.0,0.4177940785884857,0.21018363535404205,0.011268571019172668,0.31893590092658997,0.01245544571429491,1.0,4.0
112,112,9.99561415049429e-07,0.5304425358772278,0,0.3469681739807129,-0.02769572287797928,-0.031155887991189957,-0.010283413343131542,-0.03586578369140625,0.02439768612384796,0.25,0.25,0.11012079566717148,0.00039432867197319865,0.006019033491611481,0.00680672749876976,-0.0007876940071582794,0.16033251583576202,0.1663515567779541,0.16587471961975098,0.17268143594264984,0.20695103704929352,1.0,0.47225019335746765,0.3205704092979431,0.0065877800807356834,0.43593162298202515,0.007902967743575573,1.0,4.0
113,113,9.994852848953573e-07,0.6015328764915466,0,0.34689414501190186,-0.0197192020714283,-0.022635897621512413,-0.022077487781643867,-0.02946949005126953,0.005161473527550697,0.375,0.0,0.08165791630744934,0.0003703386173583567,0.007668145000934601,0.008276071399450302,-0.0006079263985157013,0.15419816970825195,0.16186630725860596,0.19523882865905762,0.20351490378379822,0.13752548396587372,1.0,0.7513517141342163,0.21930913627147675,0.018200097605586052,0.3107842803001404,0.023665860295295715,1.0,4.0
114,114,9.99403068670717e-07,0.5398207306861877,0,0.35635489225387573,-0.03140198439359665,-0.03439588099718094,0.00605072733014822,-0.005996319465339184,0.016802117228507996,0.375,0.125,0.12433721125125885,0.0006678829668089747,-0.012474067509174347,0.006891671568155289,-0.019365739077329636,0.13838469982147217,0.12591063976287842,0.21615812182426453,0.22304978966712952,0.16800899803638458,1.0,0.5707913637161255,0.2844870686531067,0.07665536552667618,0.43050241470336914,0.09656789153814316,1.0,4.0
115,115,9.99314767377287e-07,0.31466910243034363,0,0.34706398844718933,-0.025963762775063515,-0.03144168481230736,-0.01933920569717884,-0.03333417698740959,0.033864766359329224,0.25,0.25,0.10416493564844131,0.0004625565488822758,-0.001653037965297699,-0.0006734952330589294,-0.0009795427322387695,0.12515467405319214,0.12350162863731384,0.1521087884902954,0.15143528580665588,0.2252863049507141,1.0,0.46464160084724426,0.2348875254392624,0.03640354424715042,0.31876224279403687,0.04991826042532921,1.0,4.0
116,116,9.992203820909905e-07,0.7868557572364807,0,0.5180750489234924,-0.02518901228904724,-0.010112415999174118,-0.026937780901789665,-0.032800208777189255,0.004742071032524109,0.375,0.75,0.08988222479820251,0.0002542255388107151,0.0066850557923316956,0.003030546009540558,0.0036545097827911377,0.19383054971694946,0.20051562786102295,0.3533838987350464,0.35641443729400635,0.1563263088464737,1.0,0.6228865385055542,0.2705616354942322,0.007495231926441193,0.40203264355659485,0.011460433714091778,1.0,4.0
117,117,9.991199139618826e-07,0.2365417629480362,0,0.34429049491882324,-0.0030922996811568737,-0.003140061628073454,-0.0031281360425055027,-0.0054633645340800285,0.005586033221334219,0.25,0.5,0.0933859646320343,0.0004998712101951241,0.007233425974845886,0.002641230821609497,0.004592195153236389,0.2898485064506531,0.29708194732666016,0.3139227330684662,0.3165639638900757,0.7235867977142334,1.0,0.14576147496700287,0.37250417470932007,0.004607702139765024,0.47460880875587463,0.005718797445297241,1.0,4.0
118,118,9.990133642141357e-07,1.8527103662490845,0,0.3471168875694275,-0.0118947122246027,-0.006025041453540325,0.006011142395436764,0.0017852620221674442,0.003729088231921196,0.375,0.0,0.06689579784870148,0.00018108548829331994,-0.0005845483392477036,0.00037676095962524414,-0.0009613092988729477,0.1492817997932434,0.14869725704193115,0.16183346509933472,0.16221022605895996,0.1261182725429535,1.0,0.7714344263076782,0.28957074880599976,0.006481556687504053,0.3868962228298187,0.007707926444709301,1.0,4.0
119,119,9.989007341460249e-07,0.48820680379867554,0,0.3463650941848755,-0.0010368030052632093,-0.0014470177702605724,0.0011920693796128035,0.0007525156252086163,0.006151525303721428,0.375,0.125,0.09734028577804565,0.0007080633658915758,-0.012744154781103134,-0.013215456157922745,0.0004713013768196106,0.1155218854546547,0.10277773439884186,0.18512557446956635,0.1719101071357727,0.24612802267074585,1.0,0.40078407526016235,0.2280033975839615,0.009876525960862637,0.325194776058197,0.014349709264934063,1.0,4.0
120,120,9.98782025129912e-07,1.3826507329940796,0,0.5098058581352234,-0.02975369431078434,-0.03943222016096115,-0.01566101610660553,-0.02889537252485752,0.016649335622787476,0.625,0.25,0.09929957985877991,0.0006066046771593392,-0.03595805540680885,-0.05743537098169327,0.021477315574884415,0.4173475503921509,0.3813894987106323,0.6671942472457886,0.6097588539123535,0.2662636935710907,1.0,0.40702077746391296,0.29275986552238464,0.17448057234287262,0.3766304552555084,0.3423420786857605,1.0,4.0
121,121,9.98657238612229e-07,0.4749167263507843,0,0.5330773591995239,-0.008808106184005737,-0.00023599329870194197,0.0062723117880523205,-0.015913506969809532,0.02546912617981434,0.5,0.375,0.11794339120388031,0.0008973376825451851,-0.013677980750799179,0.012303836643695831,-0.02598181739449501,0.2023630440235138,0.18868505954742432,0.2651483714580536,0.2774522304534912,0.19501224160194397,1.0,0.5243514776229858,0.21447190642356873,0.00723162479698658,0.2956731915473938,0.011154292151331902,1.0,4.0
122,122,9.9852637611346e-07,0.0,0,0.0,-0.016062725335359573,-0.015114272013306618,0.0,0.0,0.0,0.0,0.0,0.06994681805372238,0.00031019755988381803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19600069522857666,0.022860512137413025,0.33786022663116455,0.031118588522076607,1.0,4.0
123,123,9.983894392281235e-07,0.5677252411842346,0,0.5234739780426025,-0.020726274698972702,-0.008344009518623352,0.0075498297810554504,-0.00766691705211997,0.01105403434485197,0.375,0.5,0.13544702529907227,0.0037214206531643867,0.006731212139129639,0.013915807008743286,-0.0071845948696136475,0.3042225241661072,0.3109537363052368,0.3654366135597229,0.3793524205684662,0.1941874921321869,1.0,0.48414602875709534,0.3797701597213745,0.013857614248991013,0.49942049384117126,0.015888221561908722,1.0,4.0
124,124,9.982464296247522e-07,0.49962058663368225,0,0.5249554514884949,-0.04459202662110329,-0.04610995948314667,-0.048604488372802734,-0.055851295590400696,0.017665449529886246,0.5,0.375,0.11300212144851685,0.0015179364709183574,0.02065323293209076,0.030753370374441147,-0.010100137442350388,0.16773343086242676,0.18838664889335632,0.24022817611694336,0.2709815502166748,0.2079012095928192,1.0,0.45707371830940247,0.20289120078086853,0.011703316122293472,0.30285847187042236,0.016505030915141106,1.0,4.0
125,125,9.980973490458728e-07,0.3653796315193176,0,0.17171776294708252,-0.0453963540494442,-0.03956723213195801,-0.0025452293921262026,-0.006014986429363489,0.00433050561696291,0.125,0.25,0.11181510984897614,0.0006997197051532567,-0.0001417025923728943,-0.0032896772027015686,0.0031479746103286743,0.03973628580570221,0.039594583213329315,0.0951911062002182,0.09190142899751663,0.291422575712204,1.0,0.36438003182411194,0.25056660175323486,0.01787918247282505,0.33501166105270386,0.021528208628296852,1.0,4.0
126,126,9.97942199307985e-07,0.7417659759521484,0,0.17293642461299896,-0.02958933636546135,-0.02313361130654812,0.0027343635447323322,0.0026976708322763443,8.527841418981552e-05,0.125,0.0,0.07045546919107437,0.0002169757499359548,0.008700817823410034,0.007999584078788757,0.0007012337446212769,0.06330797076225281,0.07200878858566284,0.08643816411495209,0.09443774819374084,0.24344299733638763,1.0,0.32986360788345337,0.39260780811309814,0.0036639508325606585,0.499709814786911,0.0049101910553872585,1.0,4.0
127,127,9.9778098230154e-07,0.19123485684394836,0,0.17349985241889954,-0.04655459523200989,-0.04465490207076073,-0.006921015679836273,-0.007383582182228565,0.0014964089496061206,0.25,0.125,0.1098056510090828,0.0011023563565686345,-0.0026770904660224915,-0.0022572111338377,-0.00041987933218479156,0.06959351152181625,0.06691642105579376,0.0969427078962326,0.09468549489974976,0.14671435952186584,1.0,0.5948627591133118,0.24409334361553192,0.0057509103789925575,0.3320213258266449,0.007403027266263962,1.0,4.0
128,128,9.976136999909155e-07,0.2883239686489105,0,0.5217223167419434,-0.0265334602445364,-0.027951879426836967,-0.02024037577211857,-0.029686396941542625,0.008331065066158772,0.625,0.375,0.11158197373151779,0.0020180800929665565,-0.012761061079800129,-0.009045913815498352,-0.003715147264301777,0.15208305418491364,0.13932199776172638,0.26985999941825867,0.2608141005039215,0.6605873107910156,1.0,0.2433444857597351,0.2183631956577301,0.01036835741251707,0.40567702054977417,0.012562738731503487,1.0,4.0
129,129,9.974403544143942e-07,0.20166966319084167,0,0.17213842272758484,-0.028266889974474907,-0.02168496698141098,-0.00796586461365223,-0.008202198892831802,0.0006505916826426983,0.125,0.0,0.13007669150829315,0.0018908609636127949,-0.003675553947687149,-0.00597759336233139,0.0023020394146442413,0.056432563811540604,0.052757009863853455,0.07824143767356873,0.07226384431123734,0.35563376545906067,1.0,0.302668035030365,0.2580207586288452,0.0059419781900942326,0.38303524255752563,0.007412215694785118,1.0,4.0
130,130,9.972609476841365e-07,0.7476850152015686,0,0.6974702477455139,-0.016775287687778473,-0.006723112426698208,0.015382211655378342,-0.009711969643831253,0.022493112832307816,0.625,0.625,0.13172373175621033,0.0022603459656238556,0.0023139212280511856,0.010624730959534645,-0.00831080973148346,0.27959316968917847,0.2819070816040039,0.4432888329029083,0.45391353964805603,0.37100374698638916,1.0,0.31008243560791016,0.24159055948257446,0.03579710051417351,0.35371994972229004,0.0540599524974823,1.0,4.0
131,131,9.970754819861577e-07,0.6580278873443604,0,0.6966748237609863,-0.014021888375282288,-0.024151982739567757,0.0024776384234428406,-0.028025716543197632,0.029644586145877838,0.5,0.75,0.11518638581037521,0.000964976439718157,0.0017178729176521301,0.008559755980968475,-0.006841883063316345,0.2581620216369629,0.2598799169063568,0.31341353058815,0.3219732642173767,0.4212445020675659,1.0,0.2767904996871948,0.28053340315818787,0.011959739960730076,0.39897334575653076,0.014842016622424126,1.0,4.0
132,132,9.968839595802981e-07,0.5490981340408325,0,0.5214231610298157,0.0030548281501978636,0.001798352226614952,0.003331407206133008,-0.0025741083081811666,0.008790306746959686,0.625,0.25,0.0608489029109478,0.00025315076345577836,0.0024934522807598114,0.005600994452834129,-0.003107542172074318,0.2652442455291748,0.2677376866340637,0.33383482694625854,0.3394358456134796,0.15141087770462036,1.0,0.6648218631744385,0.31742116808891296,0.057052478194236755,0.4239438772201538,0.0989626869559288,1.0,4.0
133,133,9.96686382800198e-07,0.0,0,0.0,-0.011509506031870842,-0.007958309724926949,0.0,0.0,0.0,0.0,0.0,0.07954224944114685,0.00028835839475505054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20565879344940186,0.013126609846949577,0.35402336716651917,0.01903734728693962,1.0,4.0
134,134,9.964827540532684e-07,0.28387612104415894,0,0.34121787548065186,-0.008616190403699875,-0.014097552746534348,-0.004046025685966015,-0.010645093396306038,0.007090200204402208,0.5,0.25,0.07772000133991241,0.0005887171719223261,-0.00845894031226635,-0.01935068517923355,0.010891744866967201,0.1539173126220703,0.1454583704471588,0.22692300379276276,0.2075723111629486,0.5005918145179749,1.0,0.27118077874183655,0.258600115776062,0.013010714203119278,0.40239229798316956,0.01964709907770157,1.0,4.0
135,135,9.96273075820661e-07,0.5374564528465271,0,0.3466706871986389,-0.009867597371339798,-0.018154338002204895,-0.00030651246197521687,-0.0053876121528446674,0.005621337331831455,0.25,0.25,0.11423055827617645,0.0015560368774458766,0.0003911703824996948,0.0005819164216518402,-0.00019074603915214539,0.09768866002559662,0.09807983040809631,0.1127663254737854,0.11334823817014694,0.20134487748146057,1.0,0.5595850348472595,0.22227412462234497,0.015021754428744316,0.3443266451358795,0.02139737829566002,1.0,4.0
136,136,9.960573506572389e-07,0.3274446725845337,0,0.3480623960494995,-0.010109195485711098,-0.008103546686470509,0.003337422851473093,-0.0037035923451185226,0.008727064356207848,0.25,0.5,0.12340133637189865,0.00198795716278255,-0.004936572164297104,-0.00200517475605011,-0.002931397408246994,0.09093122184276581,0.0859946459531784,0.14560438692569733,0.14359921216964722,0.2719469666481018,1.0,0.4597040116786957,0.1970842331647873,0.011717268265783787,0.31471651792526245,0.014430603012442589,1.0,4.0
137,137,9.958355811915451e-07,1.6375726461410522,0,0.37263086438179016,-0.008841201663017273,-0.01677420176565647,0.0014671313110738993,-0.01481948234140873,0.02180524729192257,0.375,0.0,0.11099494993686676,0.0015308769652619958,0.09253261238336563,0.14240451157093048,-0.04987190663814545,0.14206255972385406,0.2345951795578003,0.24310463666915894,0.3855091333389282,1.0,0.0,-0.3740401864051819,0.2518666982650757,0.05568934231996536,0.374051958322525,0.08753678947687149,1.0,4.0
138,138,9.956077701257707e-07,0.28089675307273865,0,0.3422539234161377,-0.036866020411252975,-0.04588354378938675,-0.040602948516607285,-0.06319667398929596,0.01735985092818737,0.25,0.0,0.09673001617193222,0.00043432568782009184,-0.0019299909472465515,-0.010665886104106903,0.008735895156860352,0.12927144765853882,0.12734146416187286,0.19121401011943817,0.18054813146591187,0.6230486035346985,1.0,0.21855875849723816,0.20078545808792114,0.013222241774201393,0.29124659299850464,0.02048453688621521,1.0,4.0
139,139,9.953739202357217e-07,0.43347644805908203,0,0.17935167253017426,-0.009023970924317837,-0.011747797951102257,-0.0027854968793690205,-0.002803214592859149,0.003855167655274272,0.125,0.0,0.12284243851900101,0.0024318350479006767,0.0018955469131469727,0.013881642371416092,-0.01198609545826912,0.06094673275947571,0.06284227967262268,0.053401339799165726,0.06728298217058182,0.3975571393966675,1.0,0.33235105872154236,0.2052735984325409,0.013062492944300175,0.32802334427833557,0.01786245033144951,1.0,4.0
140,140,9.95134034370785e-07,0.4396786689758301,0,0.5246198773384094,-0.016239993274211884,-0.015884291380643845,0.0027555120177567005,0.0019314815290272236,0.0042637065052986145,0.5,0.0,0.057072918862104416,0.00041158508975058794,-0.0026242248713970184,0.006825495511293411,-0.00944972038269043,0.15665918588638306,0.15403495728969574,0.2590486705303192,0.2658741772174835,0.17873212695121765,1.0,0.6277685165405273,0.21598458290100098,0.015400364995002747,0.37701642513275146,0.01965416967868805,1.0,4.0
141,141,9.948881154538944e-07,0.26455366611480713,0,0.17268839478492737,-0.018437178805470467,-0.015418593771755695,-0.009768563322722912,-0.01332409679889679,0.006601240485906601,0.25,0.25,0.08826553821563721,0.0003709758457262069,0.0007569342851638794,-0.000441892072558403,0.0011988263577222824,0.07273437082767487,0.07349130511283875,0.08765636384487152,0.08721446990966797,0.14259053766727448,1.0,0.7124463319778442,0.2738630175590515,0.006899819243699312,0.40459930896759033,0.011120992712676525,1.0,4.0
142,142,9.946361664814943e-07,1.5375901460647583,0,0.5132631659507751,-0.0132612194865942,-0.008337898179888725,-0.0049992576241493225,-0.019568685442209244,0.00898035243153572,0.375,0.25,0.09252408146858215,0.0006544117932207882,0.033832669258117676,0.020066119730472565,0.013766549527645111,0.3363361656665802,0.37016886472702026,0.632164716720581,0.6522307991981506,0.19884134829044342,1.0,0.4650242328643799,0.21249699592590332,0.2757350504398346,0.3263019025325775,0.7538629174232483,1.0,4.0
143,143,9.943781905235028e-07,0.7105303406715393,0,0.6970646381378174,-0.01008581928908825,-0.01100971456617117,0.004320042673498392,-0.015935787931084633,0.016676945611834526,0.5,0.5,0.08871903270483017,0.0021108610089868307,-0.013138914480805397,-0.0053721144795417786,-0.0077668000012636185,0.21550646424293518,0.20236754417419434,0.29116541147232056,0.285793274641037,0.19924256205558777,1.0,0.5328915119171143,0.20432151854038239,0.006426149979233742,0.31276974081993103,0.007499002851545811,1.0,4.0
144,144,9.941141907232763e-07,0.4886939227581024,0,0.6942528486251831,-0.028400342911481857,-0.019222470000386238,-0.012083812616765499,-0.060538340359926224,0.04507346451282501,0.625,0.625,0.12013887614011765,0.0007772077806293964,0.008200611919164658,0.010341499000787735,-0.0021408870816230774,0.3138918876647949,0.3220925033092499,0.4504644274711609,0.4608059227466583,0.2636609375476837,1.0,0.4073871076107025,0.32154181599617004,0.015562641434371471,0.44002237915992737,0.020665351301431656,1.0,4.0
145,145,9.938441702975689e-07,0.5840036869049072,0,0.34855079650878906,-0.018330173566937447,-0.0240478478372097,-0.016650987789034843,-0.02700214460492134,0.0073369890451431274,0.25,0.25,0.1085478812456131,0.0006757156224921346,0.013564527034759521,0.017499811947345734,-0.003935284912586212,0.11238160729408264,0.12594613432884216,0.1773539036512375,0.19485372304916382,0.12873926758766174,1.0,0.7619213461875916,0.23005324602127075,0.010596157982945442,0.3302614688873291,0.015146552585065365,1.0,4.0
146,146,9.93568132536494e-07,0.3878439962863922,0,0.528500497341156,-0.028473464772105217,-0.02263140119612217,-0.0057362280786037445,-0.025073949247598648,0.016344266012310982,0.5,0.5,0.11749085783958435,0.000908894173335284,0.019049067050218582,0.03616686165332794,-0.01711779646575451,0.1533273458480835,0.17237640917301178,0.29303479194641113,0.32920166850090027,0.17967991530895233,1.0,0.5324908494949341,0.21025030314922333,0.0038474525790661573,0.3468337655067444,0.005266628693789244,1.0,4.0
147,147,9.932860808034846e-07,0.5066596269607544,0,0.5260405540466309,-0.015101038850843906,-0.025413354858756065,-0.002994794398546219,-0.024303244426846504,0.021013960242271423,0.5,0.5,0.11113397777080536,0.0005229988018982112,0.00023844465613365173,0.012364082038402557,-0.012125637382268906,0.10657773911952972,0.10681618005037308,0.1482374668121338,0.16060154139995575,0.16186487674713135,1.0,0.55113685131073,0.179006427526474,0.02287454344332218,0.26730668544769287,0.03197981417179108,1.0,4.0
148,148,9.929980185352525e-07,0.37511274218559265,0,0.5186718106269836,-0.016870003193616867,-0.016504591330885887,-0.006971851922571659,-0.014631103724241257,0.008142020553350449,0.5,0.5,0.07793449610471725,0.00041521532693877816,0.00921634677797556,0.006833596155047417,0.0023827506229281425,0.1395241618156433,0.1487405002117157,0.2479042112827301,0.2547377943992615,0.14404161274433136,1.0,0.6656809449195862,0.19043190777301788,0.010941597633063793,0.32177454233169556,0.01779402419924736,1.0,4.0
149,149,9.92703949241745e-07,0.4614633321762085,0,0.5213623642921448,-0.04455302283167839,-0.034439817070961,-0.034071944653987885,-0.043979983776807785,0.021419135853648186,0.625,0.625,0.09473735839128494,0.00033092868397943676,-0.004118217155337334,-0.0011393595486879349,-0.002978857606649399,0.17997770011425018,0.1758594810962677,0.22299017012119293,0.22185081243515015,0.15776163339614868,1.0,0.5434902906417847,0.2688807249069214,0.006738685071468353,0.39245468378067017,0.009428475052118301,1.0,4.0
150,150,9.92403876506104e-07,0.324455589056015,0,0.5240347385406494,-0.00705003971233964,-0.02546585351228714,0.004416282754391432,-0.011253655888140202,0.01339792087674141,0.625,0.125,0.10128046572208405,0.0007597358198836446,0.01181250810623169,0.019775578752160072,-0.007963070645928383,0.15088005363941193,0.16269256174564362,0.29909175634384155,0.3188673257827759,0.22609645128250122,1.0,0.35215073823928833,0.1973223090171814,0.02961033396422863,0.3650510311126709,0.0502927228808403,1.0,4.0
151,151,9.92097803984621e-07,0.18541499972343445,0,0.34444504976272583,-0.014214280992746353,-0.010061586275696754,-0.0096051674336195,-0.011213093996047974,0.003868670901283622,0.25,0.25,0.09774243831634521,0.0009491394157521427,-0.018321458250284195,-0.02258843183517456,0.004266973584890366,0.14408661425113678,0.12576515972614288,0.22050368785858154,0.19791525602340698,0.3742288649082184,1.0,0.29812219738960266,0.2384471297264099,0.009771308861672878,0.3862973153591156,0.013580504804849625,1.0,4.0
152,152,9.91785735406693e-07,0.1656789779663086,0,0.1715281903743744,-0.02392854355275631,-0.004074824973940849,-1.0239542461931705e-05,-0.002772656502202153,0.0029952602926641703,0.25,0.0,0.09840288013219833,0.0014425369445234537,0.012096866965293884,0.008534513413906097,0.003562353551387787,0.05013563483953476,0.062232501804828644,0.07727876305580139,0.08581328392028809,0.18010984361171722,1.0,0.486706405878067,0.2546466588973999,0.005178782157599926,0.38078242540359497,0.007753006182610989,1.0,4.0
153,153,9.91467674574777e-07,0.6429650187492371,0,0.5196040868759155,-0.03324471414089203,-0.03322041407227516,0.002350621623918414,-0.00919951032847166,0.010442905128002167,0.375,0.25,0.10660892724990845,0.0006571232806891203,0.0015888512134552002,0.0010526888072490692,0.000536162406206131,0.1443261206150055,0.1459149569272995,0.1991017907857895,0.20015445351600647,0.15476250648498535,1.0,0.619688093662262,0.21364055573940277,0.004367060028016567,0.344321072101593,0.0061525823548436165,1.0,4.0
154,154,9.911436253643443e-07,2.073129177093506,0,0.6746201515197754,-0.025499382987618446,-0.019270414486527443,-0.029308153316378593,-0.04965169355273247,0.022141680121421814,0.625,0.25,0.09825709462165833,0.0015588277019560337,-0.015351831912994385,-0.05308638513088226,0.03773455321788788,0.30353182554244995,0.28817999362945557,0.49383771419525146,0.440751314163208,1.0,0.0,-0.4642828702926636,0.2259451150894165,0.06331456452608109,0.3365555703639984,0.12413536012172699,1.0,4.0
155,155,9.90813591723832e-07,0.5489950776100159,0,0.679233729839325,-0.02417845092713833,-0.01492911484092474,0.011595837771892548,-0.011093481443822384,0.030797209590673447,0.5,0.5,0.12465058267116547,0.00043915858259424567,0.02412131056189537,-0.004007719457149506,0.028129030019044876,0.23226097226142883,0.2563822865486145,0.4087238311767578,0.4047161340713501,0.15664902329444885,1.0,0.6154911518096924,0.1981692612171173,0.013992296531796455,0.3291746973991394,0.019351240247488022,1.0,4.0
156,156,9.904775776745956e-07,1.1391850709915161,0,0.5080950856208801,-0.018206322565674782,-0.01886066608130932,-0.007262270897626877,-0.011805325746536255,0.007989216595888138,0.375,0.0,0.10795346647500992,0.003511311486363411,-0.05666995793581009,-0.0807495191693306,0.024079561233520508,0.20816679298877716,0.15149682760238647,0.36362043023109436,0.28287091851234436,1.0,0.0,-0.03323323652148247,0.2316870391368866,0.04271700233221054,0.36908096075057983,0.05283818021416664,1.0,4.0
157,157,9.90135587310861e-07,0.48626330494880676,0,0.3512223958969116,-0.029134465381503105,-0.03217572346329689,-0.004562641493976116,-0.012286979705095291,0.004302029963582754,0.25,0.0,0.11810524016618729,0.0006681777886115015,0.009688176214694977,0.018920674920082092,-0.009232498705387115,0.1256096363067627,0.13529781997203827,0.17489491403102875,0.19381558895111084,0.21830253303050995,1.0,0.5728543400764465,0.2546533942222595,0.006847517564892769,0.37262412905693054,0.010151155292987823,1.0,4.0
158,158,9.89787624799672e-07,0.37279757857322693,0,0.5272588133811951,-0.017060330137610435,-0.029202865436673164,-0.01550363190472126,-0.031087633222341537,0.023930232971906662,0.5,0.0,0.08816080540418625,0.0011397269554436207,-0.01194632425904274,0.002754833549261093,-0.014701157808303833,0.3102110028266907,0.29826468229293823,0.41945406794548035,0.42220890522003174,1.0,0.0,0.08982186019420624,0.3336208462715149,0.005432772450149059,0.4763467013835907,0.007606223225593567,1.0,4.0
159,159,9.894336943808424e-07,0.1410861313343048,0,0.1757674217224121,-0.011003264226019382,-0.01935235783457756,-0.0059651946648955345,-0.00760094728320837,0.003436015686020255,0.25,0.125,0.059005510061979294,0.0004631540214177221,0.0077779777348041534,0.012652110308408737,-0.004874132573604584,0.047308776527643204,0.05508675426244736,0.08427094668149948,0.09692305326461792,0.28541260957717896,1.0,0.2632002830505371,0.14048828184604645,0.012897800654172897,0.25356680154800415,0.020718945190310478,1.0,4.0
160,160,9.890738003669027e-07,0.4181932508945465,0,0.3434183895587921,-0.02571438066661358,-0.022064082324504852,0.005570822395384312,0.002756497822701931,0.0028870468959212303,0.375,0.25,0.08344414830207825,0.00034119444899261,0.006940770894289017,0.000560348853468895,0.006380422040820122,0.12572425603866577,0.1326650232076645,0.16011767089366913,0.16067802906036377,0.27679771184921265,1.0,0.3226878345012665,0.26315799355506897,0.03872198238968849,0.3763359487056732,0.06547117978334427,1.0,4.0
161,161,9.887079471430479e-07,0.3081452548503876,0,0.34302228689193726,-0.02176968939602375,-0.015857502818107605,-0.000611916184425354,-0.014665769413113594,0.007372804917395115,0.5,0.25,0.10881572961807251,0.0008280372130684555,0.011271297931671143,0.004102207720279694,0.007169090211391449,0.18197768926620483,0.19324897229671478,0.29816797375679016,0.30227017402648926,0.5679728388786316,1.0,0.1838863044977188,0.27253785729408264,0.01678139716386795,0.4377545118331909,0.03736396133899689,1.0,4.0
162,162,9.883361391670839e-07,0.19294682145118713,0,0.17233271896839142,-0.023316096514463425,-0.01834605261683464,0.0026955187786370516,-0.00258315890096128,0.0024669331032782793,0.125,0.25,0.11676592379808426,0.0022189305163919926,0.005406409502029419,0.003494624048471451,0.0019117854535579681,0.03320230543613434,0.03860871493816376,0.06087665632367134,0.06437128037214279,0.1714026927947998,1.0,0.5574440360069275,0.20494073629379272,0.060828372836112976,0.3156295418739319,0.09454986453056335,1.0,4.0
163,163,9.879583809693736e-07,0.5981170535087585,0,0.35730719566345215,0.005159337073564529,0.004857190884649754,-0.0005870766472071409,-0.000997993745841086,0.007975094020366669,0.375,0.5,0.09776784479618073,0.0009731331956572831,0.012511759996414185,0.03368421271443367,-0.021172452718019485,0.17759469151496887,0.19010645151138306,0.35910046100616455,0.3927846848964691,0.13614735007286072,1.0,0.6658880114555359,0.20257475972175598,0.08147495985031128,0.3985070288181305,0.14567680656909943,1.0,4.0
164,164,9.875746771527815e-07,0.857937753200531,0,0.5266345739364624,-0.014154840260744095,-0.01687324047088623,-0.007417460437864065,-0.027181312441825867,0.019260486587882042,0.5,0.375,0.11572778224945068,0.001268494874238968,-0.009565424174070358,0.003787890076637268,-0.013353314250707626,0.2140684425830841,0.20450302958488464,0.3252493739128113,0.32903724908828735,0.362753301858902,1.0,0.3840729296207428,0.24821004271507263,0.017826244235038757,0.3830367922782898,0.02112509123980999,1.0,4.0
165,165,9.871850323926177e-07,1.345706820487976,0,0.35341477394104004,-0.013349075801670551,-0.020626600831747055,-0.016310665756464005,-0.02659330889582634,0.008610207587480545,0.25,0.0,0.1166348084807396,0.003640720620751381,-0.01519908756017685,-0.0016243234276771545,-0.013574764132499695,0.16125784814357758,0.14605876803398132,0.2062295377254486,0.20460522174835205,1.0,0.0,0.07897410541772842,0.23323926329612732,0.03289680927991867,0.3133546710014343,0.03448229283094406,1.0,4.0
166,166,9.8678945143658e-07,0.3543945848941803,0,0.349288672208786,-0.02603880688548088,-0.03218734636902809,-0.01420312374830246,-0.02273661643266678,0.009505209513008595,0.25,0.25,0.12325633317232132,0.0021398987155407667,-0.007943280041217804,-0.0025346502661705017,-0.005408629775047302,0.13454899191856384,0.12660571932792664,0.18881365656852722,0.18627899885177612,0.34462788701057434,1.0,0.29604336619377136,0.24405580759048462,0.0065910411067306995,0.38425570726394653,0.008854988031089306,1.0,4.0
167,167,9.863879391046983e-07,0.2480989545583725,0,0.3435593843460083,-0.029371801763772964,-0.03463556990027428,-0.010915696620941162,-0.035728536546230316,0.01655806414783001,0.25,0.0,0.12077467888593674,0.001175866462290287,0.0022558197379112244,-0.0037976130843162537,0.006053432822227478,0.1866602748632431,0.18891608715057373,0.2529628276824951,0.24916520714759827,0.15989123284816742,1.0,0.6194785833358765,0.44945549964904785,0.006204777397215366,0.5798251628875732,0.00814115721732378,1.0,4.0
