critic/grad_norm,critic/iql_loss,critic/loss,critic/q1_loss,critic/q1_q2_abs,critic/q2_loss,critic/q_min_mean,critic/target_mean,critic/td_residual,critic/v_loss,critic/v_mean,preference/accuracy,preference/loss,preference/q1_margin,preference/q2_margin,preference/qmin_margin,preview/loss,preview/q1_mean,preview/q2_mean,preview/residual1_abs,preview/residual2_abs,preview/residual_l2,step,throughput/global_samples_per_sec
0.04486056789755821,0.0021737993229180574,0.0032266834750771523,0.0008414105977863073,0.03029346466064453,0.0008337103645317256,0.12017250061035156,0.13380765914916992,0.02986604906618595,0.0004986783606000245,0.13470172882080078,0.0,0.0,0.0,0.0,0.0,0.0010125753469765186,0.13599896430969238,0.1333913803100586,0.014708518981933594,0.01636028289794922,0.0004030901473015547,200,1654.358502447902
0.054237183183431625,0.0020496861543506384,0.002822957467287779,0.0006800101837143302,0.022726058959960938,0.0006575634470209479,0.13734149932861328,0.1441497802734375,0.025045054033398628,0.0007121124654076993,0.1505899429321289,0.0,0.0,0.0,0.0,0.0,0.0007416331791318953,0.1519021987915039,0.1468658447265625,0.01311492919921875,0.014523506164550781,0.00031638023210689425,220,1656.5386666281138
0.0850524753332138,0.002507192315533757,0.003265522187575698,0.0007584436098113656,0.02519989013671875,0.0007582175312563777,0.09849071502685547,0.1095101535320282,0.026211777701973915,0.000990531058050692,0.12232685089111328,0.0,0.0,0.0,0.0,0.0,0.0007300326833501458,0.11796951293945312,0.10814571380615234,0.013144493103027344,0.012600898742675781,0.00028297293465584517,240,1662.9483828536067
0.12137822061777115,0.0033298649359494448,0.004507244564592838,0.0009347011218778789,0.038971900939941406,0.001105723436921835,0.1598033905029297,0.1821003556251526,0.032471030950546265,0.0012894404353573918,0.18789291381835938,0.0,0.0,0.0,0.0,0.0,0.0011423418764024973,0.1678447723388672,0.1902303695678711,0.012662887573242188,0.015964508056640625,0.00035037752240896225,260,1667.3878087397643
0.07524802535772324,0.0018295126501470804,0.002506439108401537,0.0006458642892539501,0.021529674530029297,0.0005455722566694021,0.09657430648803711,0.11209946870803833,0.02774033695459366,0.00063807622063905,0.13233089447021484,0.0,0.0,0.0,0.0,0.0,0.0006456408882513642,0.10629034042358398,0.1128244400024414,0.013853073120117188,0.013411521911621094,0.0003128570388071239,280,1676.9507643102409
0.1302940398454666,0.002069931011646986,0.0029172515496611595,0.0008937284583225846,0.02565479278564453,0.0006225668475963175,0.1371293067932129,0.16423001885414124,0.0350528359413147,0.0005536357639357448,0.16806983947753906,0.0,0.0,0.0,0.0,0.0,0.000816803309135139,0.1510791778564453,0.15413141250610352,0.014609336853027344,0.01329803466796875,0.0003051714156754315,300,1678.7711751024246
0.10592665523290634,0.0022616907954216003,0.0030210325494408607,0.0007059304043650627,0.03008556365966797,0.0008928889874368906,0.1628704071044922,0.17894625663757324,0.027068311348557472,0.0006628716364502907,0.16506099700927734,0.0,0.0,0.0,0.0,0.0,0.0007328711799345911,0.16992950439453125,0.1856231689453125,0.011313438415527344,0.014492034912109375,0.0002647069632075727,320,1679.7502052073467
0.049706313759088516,0.0020308513194322586,0.0027728474233299494,0.0006973239942453802,0.02443695068359375,0.0006857237895019352,0.15527629852294922,0.17120367288589478,0.028311099857091904,0.0006478034192696214,0.1582794189453125,0.0,0.0,0.0,0.0,0.0,0.0007134710322134197,0.16884613037109375,0.17089462280273438,0.013214111328125,0.012675285339355469,0.00028525147354230285,340,1681.1937476365276
0.10870222747325897,0.002600146923214197,0.003553887829184532,0.0009612213470973074,0.02473735809326172,0.0008197089191526175,0.16994762420654297,0.17034026980400085,0.025792350992560387,0.0008192167151719332,0.16550493240356445,0.0,0.0,0.0,0.0,0.0,0.0009285270934924483,0.1818838119506836,0.17342567443847656,0.012042045593261719,0.013180732727050781,0.00025213765911757946,360,1685.4839012126715
0.13361993432044983,0.00381986191496253,0.004875341430306435,0.001141049899160862,0.030159473419189453,0.0008907302399165928,0.15633916854858398,0.17551235854625702,0.03372522443532944,0.0017880818340927362,0.21097564697265625,0.0,0.0,0.0,0.0,0.0,0.0010158910881727934,0.18959903717041016,0.16846466064453125,0.013875961303710938,0.01759052276611328,0.0003958860761485994,380,1689.9432597634554
0.07201455533504486,0.001992091303691268,0.0027408292517066,0.0007336484850384295,0.02204608917236328,0.0005975401727482677,0.19209766387939453,0.1952665001153946,0.02484184131026268,0.0006609028205275536,0.1968669891357422,0.0,0.0,0.0,0.0,0.0,0.0007184821297414601,0.20003128051757812,0.19574928283691406,0.013875961303710938,0.013246536254882812,0.0003025587648153305,400,1688.1907001254247
0.16680708527565002,0.00295385904610157,0.0040004197508096695,0.001250015222467482,0.033919334411621094,0.0009521410684101284,0.21467971801757812,0.21864920854568481,0.029947757720947266,0.0007517027552239597,0.2128276824951172,0.0,0.0,0.0,0.0,0.0,0.0010173262562602758,0.23579025268554688,0.2165355682373047,0.014234542846679688,0.012678146362304688,0.00029234285466372967,420,1689.6227439531178
0.08536737412214279,0.0021680511999875307,0.0029718561563640833,0.0009545832872390747,0.02398395538330078,0.0006361898267641664,0.2290821075439453,0.23037877678871155,0.025163747370243073,0.0005772782023996115,0.2471904754638672,0.0,0.0,0.0,0.0,0.0,0.0007753020618110895,0.2368001937866211,0.23235321044921875,0.011395454406738281,0.014664649963378906,0.00028502766508609056,440,1691.15220393255
0.10891634225845337,0.0020690481178462505,0.0028799984138458967,0.0006663136882707477,0.020903587341308594,0.0009144677314907312,0.1803121566772461,0.17605221271514893,0.02343284711241722,0.00048826675629243255,0.1841602325439453,0.0,0.0,0.0,0.0,0.0,0.0007827635854482651,0.17850971221923828,0.18655014038085938,0.013423919677734375,0.01361846923828125,0.00028186989948153496,460,1690.175937655014
0.13189923763275146,0.0024031561333686113,0.003176670055836439,0.0007514309836551547,0.022207260131835938,0.0007981514208950102,0.22033119201660156,0.21730712056159973,0.023017331957817078,0.0008535737870261073,0.2082347869873047,0.0,0.0,0.0,0.0,0.0,0.0007563512772321701,0.23615455627441406,0.23164749145507812,0.009858131408691406,0.011072158813476562,0.00017162825679406524,480,1691.134395568302
0.0917852595448494,0.002024237997829914,0.0025714593939483166,0.0006864223396405578,0.02879619598388672,0.00045961359865032136,0.22488117218017578,0.2331431806087494,0.02403080090880394,0.0008782020886428654,0.24317550659179688,0.0,0.0,0.0,0.0,0.0,0.0005118228727951646,0.23412322998046875,0.22893238067626953,0.0175323486328125,0.012043952941894531,0.00035398610634729266,500,1690.0595636597707
0.19659756124019623,0.002641974948346615,0.0033168657682836056,0.0007684230804443359,0.019208908081054688,0.0007655002409592271,0.20110130310058594,0.18664905428886414,0.02555118501186371,0.00110805151052773,0.17353343963623047,0.0,0.0,0.0,0.0,0.0,0.0006485652993433177,0.20366287231445312,0.1981792449951172,0.012937545776367188,0.013087272644042969,0.0002632570103742182,520,1593.296969472879
0.043982841074466705,0.0015830511692911386,0.00222579063847661,0.0005063747521489859,0.020740509033203125,0.000611133873462677,0.23962783813476562,0.2505802512168884,0.025738414376974106,0.0004655425436794758,0.2532844543457031,0.0,0.0,0.0,0.0,0.0,0.0006232952582649887,0.2542610168457031,0.24795150756835938,0.009891510009765625,0.011171340942382812,0.00019444164354354143,540,1596.69139957654
0.09150492399930954,0.0018087581265717745,0.0024815655779093504,0.0005585695616900921,0.018304824829101562,0.0006480032461695373,0.19353866577148438,0.1908319890499115,0.022077562287449837,0.0006021852605044842,0.19347381591796875,0.0,0.0,0.0,0.0,0.0,0.0006542954943142831,0.19746017456054688,0.200775146484375,0.011937141418457031,0.0089263916015625,0.00018512067617848516,560,1604.781806725201
0.07536519318819046,0.0014593952801078558,0.0019085891544818878,0.00041440740460529923,0.022734642028808594,0.0003542168124113232,0.21306896209716797,0.2312059849500656,0.022951167076826096,0.0006907710339874029,0.24858856201171875,0.0,0.0,0.0,0.0,0.0,0.000430608750320971,0.22568130493164062,0.226776123046875,0.011243820190429688,0.009737968444824219,0.0001858535106293857,580,1610.6039634150932
0.06653667241334915,0.0017177242552861571,0.002388296416029334,0.0005057650269009173,0.02550506591796875,0.0005936467787250876,0.24053287506103516,0.2572098970413208,0.0237773135304451,0.0006183124496601522,0.27561187744140625,0.0,0.0,0.0,0.0,0.0,0.0006529736565425992,0.2547626495361328,0.25391578674316406,0.010497093200683594,0.009493827819824219,0.00017598632257431746,600,1613.7550124177487
0.11282550543546677,0.0015056440606713295,0.0020477408543229103,0.0005466597503982484,0.017912864685058594,0.00045721750939264894,0.21402740478515625,0.23788830637931824,0.028097573667764664,0.0005017668008804321,0.2397918701171875,0.0,0.0,0.0,0.0,0.0,0.0005286000669002533,0.22086334228515625,0.22661113739013672,0.009044647216796875,0.009196281433105469,0.00013496674364432693,620,1616.8570222033063
0.10334932059049606,0.0018562600016593933,0.002484921831637621,0.0005822721868753433,0.023984909057617188,0.0005803336971439421,0.1923999786376953,0.19637681543827057,0.024400636553764343,0.0006936542340554297,0.18258094787597656,0.0,0.0,0.0,0.0,0.0,0.000605376495514065,0.20485877990722656,0.2104015350341797,0.013767242431640625,0.010982513427734375,0.0002328517148271203,640,1618.9577048379374
0.052257221192121506,0.0014345023082569242,0.002028021262958646,0.0005099285626783967,0.018022537231445312,0.0004676995740737766,0.17590904235839844,0.1896378993988037,0.024991989135742188,0.0004568742006085813,0.1827526092529297,0.0,0.0,0.0,0.0,0.0,0.0005753770237788558,0.1929473876953125,0.1826000213623047,0.011431694030761719,0.009678840637207031,0.00018142012413591146,660,1621.5151729071563
0.060753922909498215,0.001698133535683155,0.0021749683655798435,0.0004487971309572458,0.0214385986328125,0.0005379389622248709,0.1970081329345703,0.20452871918678284,0.022459033876657486,0.000711397617124021,0.1977691650390625,0.0,0.0,0.0,0.0,0.0,0.0004578309308271855,0.20567893981933594,0.20282554626464844,0.011266708374023438,0.009990692138671875,0.0001900403294712305,680,1624.868910746241
0.04818745329976082,0.0025224103592336178,0.0033274232409894466,0.000786164659075439,0.017698287963867188,0.0007398867746815085,0.24968338012695312,0.25462478399276733,0.025959473103284836,0.0009963586926460266,0.25293922424316406,0.0,0.0,0.0,0.0,0.0,0.0007920131902210414,0.26172828674316406,0.25896644592285156,0.008845329284667969,0.008603096008300781,0.0001299992436543107,700,1627.670129039996
0.1005362719297409,0.0013510063290596008,0.0018040593713521957,0.00047926761908456683,0.019914627075195312,0.00030012690695002675,0.2166290283203125,0.23752090334892273,0.024687960743904114,0.0005716117448173463,0.2505607604980469,0.0,0.0,0.0,0.0,0.0,0.00043823354644700885,0.22097206115722656,0.23740386962890625,0.008653640747070312,0.01023101806640625,0.0001481965882703662,720,1629.9880690529837
0.08485110849142075,0.0017322791973128915,0.002241332782432437,0.0006840359419584274,0.02610015869140625,0.0004296672123018652,0.21278953552246094,0.22811807692050934,0.024570925161242485,0.0006185759557411075,0.22513580322265625,0.0,0.0,0.0,0.0,0.0,0.0004938567290082574,0.2194690704345703,0.23040771484375,0.009673118591308594,0.009734153747558594,0.00015196832828223705,740,1633.1059421723814
0.05767024680972099,0.0015785389114171267,0.002020514104515314,0.00043026107596233487,0.017208099365234375,0.00043596423347480595,0.20215225219726562,0.20995688438415527,0.020393598824739456,0.0007123135728761554,0.1979522705078125,0.0,0.0,0.0,0.0,0.0,0.0004302316519897431,0.2084808349609375,0.2129383087158203,0.007863998413085938,0.008273124694824219,0.00011743471259251237,760,1633.8806880525603
0.07996338605880737,0.0018222276121377945,0.002460730727761984,0.0003502527251839638,0.021096229553222656,0.0006707920110784471,0.24954795837402344,0.26889657974243164,0.02544037066400051,0.0008011829340830445,0.27768707275390625,0.0,0.0,0.0,0.0,0.0,0.0006218484486453235,0.2668418884277344,0.2581977844238281,0.008954048156738281,0.010243415832519531,0.00016654597129672766,780,1633.7802642901656
0.07430882006883621,0.00126845168415457,0.0017106742598116398,0.00029794336296617985,0.019390106201171875,0.0003797459357883781,0.24517822265625,0.2603825330734253,0.021716786548495293,0.0005907623562961817,0.2764320373535156,0.0,0.0,0.0,0.0,0.0,0.00042890600161626935,0.2598590850830078,0.24956130981445312,0.008302688598632812,0.0093841552734375,0.00013316574040800333,800,1636.3239562170024
0.09764610975980759,0.0021248054690659046,0.0028419727459549904,0.0007448552642017603,0.018970489501953125,0.0006149308173917234,0.27893638610839844,0.296206533908844,0.02815268188714981,0.00076501932926476,0.2888622283935547,0.0,0.0,0.0,0.0,0.0,0.0007032720604911447,0.28664398193359375,0.2936897277832031,0.009470939636230469,0.008982658386230469,0.0001389528624713421,820,1637.933717617535
0.10266974568367004,0.0017076735384762287,0.0022700196132063866,0.0005631849635392427,0.019804000854492188,0.0005657497094944119,0.2645721435546875,0.2615657150745392,0.019728222861886024,0.0005787388072349131,0.2588844299316406,0.0,0.0,0.0,0.0,0.0,0.0005486852605827153,0.26955413818359375,0.27349853515625,0.008798599243164062,0.00872039794921875,0.00013660755939781666,840,1640.241594206015
0.07101365178823471,0.0014609255595132709,0.001928385579958558,0.00036776199704036117,0.020477294921875,0.0004245921445544809,0.2454681396484375,0.2611939311027527,0.021263811737298965,0.0006685714470222592,0.2752227783203125,0.0,0.0,0.0,0.0,0.0,0.00045146135380491614,0.2567920684814453,0.25376129150390625,0.009091377258300781,0.010469436645507812,0.0001599864917807281,860,1641.6565758123575
0.09747639298439026,0.0013741548173129559,0.0017778165638446808,0.00042491708882153034,0.033039093017578125,0.0003959014138672501,0.27114295959472656,0.28418290615081787,0.020858842879533768,0.0005533362273126841,0.27790069580078125,0.0,0.0,0.0,0.0,0.0,0.00038594298530369997,0.2941932678222656,0.2791595458984375,0.010767936706542969,0.009601593017578125,0.00017718918388709426,880,1643.5895314404065
0.08186617493629456,0.0014392572920769453,0.0020264163613319397,0.0005992009537294507,0.021444320678710938,0.0005091419443488121,0.27960777282714844,0.27840179204940796,0.021588362753391266,0.0003309143939986825,0.2866096496582031,0.0,0.0,0.0,0.0,0.0,0.0005700452020391822,0.2916450500488281,0.28200531005859375,0.009516716003417969,0.009992599487304688,0.00017113977810367942,900,1646.1957750942856
0.04058337211608887,0.0015946062048897147,0.0021990963723510504,0.0005291898851282895,0.019929885864257812,0.00044302045716904104,0.21216392517089844,0.22280281782150269,0.02152603305876255,0.0006223958916962147,0.238922119140625,0.0,0.0,0.0,0.0,0.0,0.0005849724402651191,0.2204914093017578,0.22327041625976562,0.010916709899902344,0.010680198669433594,0.0001951779704540968,920,1649.291400091938
0.18470682203769684,0.0026391237042844296,0.003132561920210719,0.00042319693602621555,0.021350860595703125,0.0007999608060345054,0.3178596496582031,0.30721521377563477,0.020857926458120346,0.0014159660786390305,0.2914390563964844,0.0,0.0,0.0,0.0,0.0,0.00047445690142922103,0.31679534912109375,0.32599830627441406,0.009939193725585938,0.012097358703613281,0.00018981221364811063,940,1650.466466407697
0.04610218480229378,0.0014281892217695713,0.00197892845608294,0.0005480858962982893,0.018407821655273438,0.0004674110095947981,0.2534980773925781,0.2650545835494995,0.023343853652477264,0.00041269243229180574,0.2671985626220703,0.0,0.0,0.0,0.0,0.0,0.0005370544968172908,0.26183509826660156,0.2652854919433594,0.008463859558105469,0.009415626525878906,0.00013684784062206745,960,1652.2925090192045
0.048349134624004364,0.001321133691817522,0.0017256492283195257,0.0003321605618111789,0.017385482788085938,0.00033677887404337525,0.24433517456054688,0.2579759359359741,0.020524293184280396,0.0006521942559629679,0.24237632751464844,0.0,0.0,0.0,0.0,0.0,0.0003921372117474675,0.2582817077636719,0.25240135192871094,0.008906364440917969,0.00916290283203125,0.00012378412066027522,980,1654.1904287099387
0.10114119946956635,0.0016232177149504423,0.0021133895497769117,0.0005710282130166888,0.02161407470703125,0.00036485656164586544,0.2776947021484375,0.27611246705055237,0.022038651630282402,0.0006873330567032099,0.27562713623046875,0.0,0.0,0.0,0.0,0.0,0.0004719187563750893,0.28804588317871094,0.2763805389404297,0.01242828369140625,0.008215904235839844,0.0001825293875299394,1000,1655.686786645761
0.0566428005695343,0.001174097415059805,0.0015770869795233011,0.0003508525842335075,0.01397705078125,0.0003561672638170421,0.28794288635253906,0.2894749641418457,0.017188187688589096,0.00046707759611308575,0.27936553955078125,0.0,0.0,0.0,0.0,0.0,0.0003866151673719287,0.2904338836669922,0.28916168212890625,0.009698867797851562,0.009609222412109375,0.00016374490223824978,1020,1608.0267610776534
0.057178523391485214,0.001393830985762179,0.0017402212833985686,0.00032552232732996345,0.020009994506835938,0.0003123425994999707,0.284881591796875,0.29808005690574646,0.019647296518087387,0.0007559660007245839,0.28298187255859375,0.0,0.0,0.0,0.0,0.0,0.0003338975948281586,0.3033409118652344,0.29027748107910156,0.009034156799316406,0.008162498474121094,0.0001249267952516675,1040,1611.1867838474766
0.1511210948228836,0.002219519577920437,0.002768408041447401,0.00047752930549904704,0.022058486938476562,0.0007659760303795338,0.3502063751220703,0.34147462248802185,0.019760511815547943,0.000976014242041856,0.33261871337890625,0.0,0.0,0.0,0.0,0.0,0.0005353052983991802,0.3534374237060547,0.35669898986816406,0.008330345153808594,0.010256767272949219,0.0001358301378786564,1060,1613.4018418237636
0.06497198343276978,0.0011404204415157437,0.0016264929436147213,0.0004378601734060794,0.022216796875,0.00028094410663470626,0.2938079833984375,0.310344934463501,0.022611316293478012,0.0004216161323711276,0.2950096130371094,0.0,0.0,0.0,0.0,0.0,0.0004721900331787765,0.29958152770996094,0.3092384338378906,0.009469032287597656,0.008241653442382812,0.00013882532948628068,1080,1614.585557638871
0.0863032191991806,0.0014150607166811824,0.0019264251459389925,0.00038443575613200665,0.02599334716796875,0.00040827656630426645,0.2928810119628906,0.3047306537628174,0.01947738789021969,0.0006223483942449093,0.3076820373535156,0.0,0.0,0.0,0.0,0.0,0.0004955489421263337,0.31697845458984375,0.2939453125,0.008755683898925781,0.010103225708007812,0.00015815597726032138,1100,1615.3647397491613
0.09554877877235413,0.0015394476940855384,0.0019611604511737823,0.00029467238346114755,0.0314788818359375,0.000495864893309772,0.26774024963378906,0.2876042127609253,0.02451164647936821,0.0007489104173146188,0.298614501953125,0.0,0.0,0.0,0.0,0.0,0.0004053957818541676,0.30103492736816406,0.2788658142089844,0.0088348388671875,0.0109710693359375,0.00016316946130245924,1120,1617.162323407785
0.03435676544904709,0.0008872815524227917,0.0012983503984287381,0.00030145683558657765,0.014707565307617188,0.0003132990386802703,0.2305583953857422,0.23671340942382812,0.01752769574522972,0.0002725257072597742,0.23590469360351562,0.0,0.0,0.0,0.0,0.0,0.0003970348625443876,0.2328777313232422,0.23891448974609375,0.008595466613769531,0.008143424987792969,0.00014033971820026636,1140,1618.9795321447523
0.0360473208129406,0.0011279941536486149,0.0015273122116923332,0.00037340278504416347,0.01424407958984375,0.0003401910653337836,0.3247089385986328,0.330369770526886,0.01927204057574272,0.0004144003032706678,0.3307647705078125,0.0,0.0,0.0,0.0,0.0,0.00038514824700541794,0.3299140930175781,0.3336143493652344,0.009514808654785156,0.008447647094726562,0.00014169822679832578,1160,1620.933879016478
0.0516955740749836,0.0010270851198583841,0.0014395429752767086,0.0003269752487540245,0.015630722045898438,0.000299150706268847,0.2344684600830078,0.24994100630283356,0.02037723734974861,0.00040095907752402127,0.243255615234375,0.0,0.0,0.0,0.0,0.0,0.0003969584940932691,0.24686622619628906,0.24425125122070312,0.009088516235351562,0.009442329406738281,0.00015499436995014548,1180,1622.5751062461238
0.060901183634996414,0.0015466741751879454,0.0021503104362636805,0.00048674430581741035,0.020610809326171875,0.0004681643913500011,0.317901611328125,0.32834428548812866,0.022811930626630783,0.0005917656235396862,0.3191032409667969,0.0,0.0,0.0,0.0,0.0,0.0005912998458370566,0.3227996826171875,0.3350639343261719,0.008980751037597656,0.00772857666015625,0.00012336118379607797,1200,1624.2245766166004
0.06491035968065262,0.001515837269835174,0.0021153679117560387,0.0004300671280361712,0.01857757568359375,0.000523064867593348,0.27927589416503906,0.2838890850543976,0.019739914685487747,0.000562705157790333,0.2689800262451172,0.0,0.0,0.0,0.0,0.0,0.0005852238391526043,0.2851066589355469,0.2920856475830078,0.010041236877441406,0.008368492126464844,0.00014306791126728058,1220,1625.5905728196485
0.03818359971046448,0.0013128193095326424,0.0018369309836998582,0.00041756502469070256,0.021732330322265625,0.00041731790406629443,0.2963905334472656,0.30636394023895264,0.020144464448094368,0.00047793640987947583,0.296844482421875,0.0,0.0,0.0,0.0,0.0,0.0005059848772361875,0.30965232849121094,0.308685302734375,0.01194000244140625,0.008463859558105469,0.00018126837676391006,1240,1627.249118622515
0.0401313453912735,0.0011335440212860703,0.0016124454559758306,0.00036717491457238793,0.019273757934570312,0.000390538974897936,0.3098888397216797,0.32168692350387573,0.02046894282102585,0.00037583024823106825,0.33055877685546875,0.0,0.0,0.0,0.0,0.0,0.0004620501713361591,0.3193817138671875,0.3238067626953125,0.011040687561035156,0.008749008178710938,0.00016851193504408002,1260,1629.554262332633
0.08347440510988235,0.0012662486406043172,0.0016914716688916087,0.0004679837147705257,0.026470184326171875,0.0002980793360620737,0.2783479690551758,0.2999926209449768,0.02516346424818039,0.0005001855315640569,0.3026542663574219,0.0,0.0,0.0,0.0,0.0,0.0004115905030630529,0.28659725189208984,0.30090904235839844,0.009927749633789062,0.008270263671875,0.00013632688205689192,1280,1632.2811278903662
0.02898317389190197,0.0008512051426805556,0.0011758643668144941,0.0002526821626815945,0.015977859497070312,0.0002663412597030401,0.2915058135986328,0.30175331234931946,0.017357027158141136,0.0003321817785035819,0.3077812194824219,0.0,0.0,0.0,0.0,0.0,0.0003110053366981447,0.29773712158203125,0.29733848571777344,0.008700370788574219,0.009359359741210938,0.00013653788482770324,1300,1635.068727665153
0.09238198399543762,0.0015884737949818373,0.002155520021915436,0.0005055595538578928,0.016902923583984375,0.00044665372115559876,0.2724456787109375,0.26851072907447815,0.018484648317098618,0.0006362605490721762,0.2608909606933594,0.0,0.0,0.0,0.0,0.0,0.0005536089302040637,0.2758369445800781,0.2793865203857422,0.008783340454101562,0.008634567260742188,0.00013437261804938316,1320,1637.1679681226194
0.061569102108478546,0.0012523019686341286,0.001598011003807187,0.00036836316576227546,0.020708084106445312,0.0003262007958255708,0.3187580108642578,0.33798524737358093,0.02283073589205742,0.0005577380070462823,0.34310150146484375,0.0,0.0,0.0,0.0,0.0,0.0003317358496133238,0.33125877380371094,0.3354225158691406,0.009419441223144531,0.008060455322265625,0.00013973080785945058,1340,1639.549324179996
0.09557220339775085,0.0012062244350090623,0.0017053645569831133,0.0003703419934026897,0.028062820434570312,0.0005876986542716622,0.30951881408691406,0.3137274980545044,0.0180282611399889,0.00024818372912704945,0.3102874755859375,0.0,0.0,0.0,0.0,0.0,0.000487397046526894,0.31549644470214844,0.3315277099609375,0.0087738037109375,0.007784843444824219,0.0001174305216409266,1360,1642.1210965110445
0.11478281766176224,0.0010020409245043993,0.0013876197626814246,0.00024933955864980817,0.035488128662109375,0.0005381608498282731,0.30617713928222656,0.316511869430542,0.016766589134931564,0.00021454054513014853,0.3123321533203125,0.0,0.0,0.0,0.0,0.0,0.00037066941149532795,0.3085823059082031,0.3335990905761719,0.008469581604003906,0.009604454040527344,0.00014909403398633003,1380,1643.8287089491641
0.06048194319009781,0.0011053180787712336,0.0015948510263115168,0.00035061329253949225,0.020586013793945312,0.0004308739735279232,0.32853126525878906,0.3409287929534912,0.020776137709617615,0.0003238307835999876,0.3322296142578125,0.0,0.0,0.0,0.0,0.0,0.0004798985319212079,0.3312053680419922,0.34452056884765625,0.0070343017578125,0.007649421691894531,9.634444722905755e-05,1400,1645.208350365267
